##Databases: Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
regulation of cell death	Gene Ontology	GO:0010941	14	251	0.843207082869	0.963730154729	ENSG00000120498|ENSG00000163064|ENSG00000182330|ENSG00000124493|ENSG00000156150|ENSG00000263761|ENSG00000164778|ENSG00000176887|ENSG00000241186|ENSG00000126778|ENSG00000009709|ENSG00000101144|ENSG00000086991|ENSG00000266524	http://amigo.geneontology.org/amigo/term/GO:0010941
supramolecular polymer	Gene Ontology	GO:0099081	8	153	0.843491656107	0.963730154729	ENSG00000163217|ENSG00000138160|ENSG00000135443|ENSG00000138778|ENSG00000089685|ENSG00000118193|ENSG00000183873|ENSG00000186868	http://amigo.geneontology.org/amigo/term/GO:0099081
histone modification	Gene Ontology	GO:0016570	3	66	0.843864095915	0.963730154729	ENSG00000112238|ENSG00000009709|ENSG00000134057	http://amigo.geneontology.org/amigo/term/GO:0016570
membrane microdomain	Gene Ontology	GO:0098857	2	47	0.844431948762	0.963730154729	ENSG00000121621|ENSG00000121743	http://amigo.geneontology.org/amigo/term/GO:0098857
regulation of actin filament-based process	Gene Ontology	GO:0032970	2	47	0.844431948762	0.963730154729	ENSG00000183873|ENSG00000077522	http://amigo.geneontology.org/amigo/term/GO:0032970
cell projection assembly	Gene Ontology	GO:0030031	2	47	0.844431948762	0.963730154729	ENSG00000138587|ENSG00000166866	http://amigo.geneontology.org/amigo/term/GO:0030031
protein metabolic process	Gene Ontology	GO:0019538	57	913	0.845838178065	0.964979101376	ENSG00000197153|ENSG00000223802|ENSG00000170373|ENSG00000117650|ENSG00000123999|ENSG00000180305|ENSG00000078900|ENSG00000158402|ENSG00000075218|ENSG00000169900|ENSG00000102174|ENSG00000163554|ENSG00000126787|ENSG00000171199|ENSG00000142619|ENSG00000170312|ENSG00000155816|ENSG00000177602|ENSG00000176920|ENSG00000203783|ENSG00000101210|ENSG00000164266|ENSG00000133710|ENSG00000154611|ENSG00000187715|ENSG00000181092|ENSG00000175946|ENSG00000174672|ENSG00000145386|ENSG00000057149|ENSG00000186895|ENSG00000118193|ENSG00000186897|ENSG00000077152|ENSG00000164418|ENSG00000188613|ENSG00000075891|ENSG00000055118|ENSG00000094804|ENSG00000182601|ENSG00000171551|ENSG00000183856|ENSG00000162949|ENSG00000138795|ENSG00000164256|ENSG00000167751|ENSG00000167755|ENSG00000070019|ENSG00000105697|ENSG00000184374|ENSG00000087586|ENSG00000184357|ENSG00000142789|ENSG00000088992|ENSG00000137251|ENSG00000114204|ENSG00000172551	http://amigo.geneontology.org/amigo/term/GO:0019538
lysosome	Gene Ontology	GO:0005764	4	85	0.848760905899	0.965353235957	ENSG00000198074|ENSG00000131095|ENSG00000101210|ENSG00000158014	http://amigo.geneontology.org/amigo/term/GO:0005764
aromatic compound catabolic process	Gene Ontology	GO:0019439	4	85	0.848760905899	0.965353235957	ENSG00000168032|ENSG00000183770|ENSG00000188613|ENSG00000142319	http://amigo.geneontology.org/amigo/term/GO:0019439
divalent inorganic cation homeostasis	Gene Ontology	GO:0072507	3	67	0.850776066841	0.965353235957	ENSG00000147246|ENSG00000112164|ENSG00000186912	http://amigo.geneontology.org/amigo/term/GO:0072507
regulation of protein complex assembly	Gene Ontology	GO:0043254	3	67	0.850776066841	0.965353235957	ENSG00000079112|ENSG00000006606|ENSG00000196611	http://amigo.geneontology.org/amigo/term/GO:0043254
purine ribonucleoside binding	Gene Ontology	GO:0032550	3	67	0.850776066841	0.965353235957	ENSG00000070019|ENSG00000104140|ENSG00000176490	http://amigo.geneontology.org/amigo/term/GO:0032550
regulation of signal transduction	Gene Ontology	GO:0009966	25	427	0.850798635265	0.965353235957	ENSG00000107984|ENSG00000138675|ENSG00000165197|ENSG00000164283|ENSG00000124493|ENSG00000063015|ENSG00000153404|ENSG00000242173|ENSG00000147246|ENSG00000100604|ENSG00000163914|ENSG00000198681|ENSG00000183783|ENSG00000006606|ENSG00000112559|ENSG00000178999|ENSG00000251493|ENSG00000241186|ENSG00000167941|ENSG00000167755|ENSG00000171951|ENSG00000176887|ENSG00000087586|ENSG00000131650|ENSG00000183856	http://amigo.geneontology.org/amigo/term/GO:0009966
positive regulation of protein modification process	Gene Ontology	GO:0031401	10	188	0.85137973779	0.965353235957	ENSG00000155897|ENSG00000170312|ENSG00000112559|ENSG00000046774|ENSG00000266524|ENSG00000016082|ENSG00000162344|ENSG00000174697|ENSG00000101144|ENSG00000123999	http://amigo.geneontology.org/amigo/term/GO:0031401
extracellular organelle	Gene Ontology	GO:0043230	26	443	0.851990801537	0.965353235957	ENSG00000089356|ENSG00000148346|ENSG00000147614|ENSG00000175793|ENSG00000164303|ENSG00000181019|ENSG00000154096|ENSG00000237289|ENSG00000183317|ENSG00000100253|ENSG00000160339|ENSG00000169347|ENSG00000140600|ENSG00000117983|ENSG00000170950|ENSG00000125999|ENSG00000110195|ENSG00000133710|ENSG00000167880|ENSG00000118785|ENSG00000179593|ENSG00000172023|ENSG00000167759|ENSG00000102837|ENSG00000147257|ENSG00000278677	http://amigo.geneontology.org/amigo/term/GO:0043230
extracellular exosome	Gene Ontology	GO:0070062	26	443	0.851990801537	0.965353235957	ENSG00000125780|ENSG00000158406|ENSG00000006118|ENSG00000064787|ENSG00000168959|ENSG00000166589|ENSG00000167434|ENSG00000169347|ENSG00000197273|ENSG00000273983|ENSG00000077522|ENSG00000125999|ENSG00000105664|ENSG00000196747|ENSG00000105641|ENSG00000167880|ENSG00000184709|ENSG00000096088|ENSG00000197901|ENSG00000074803|ENSG00000100473|ENSG00000171201|ENSG00000112818|ENSG00000169213|ENSG00000166863|ENSG00000167653	http://amigo.geneontology.org/amigo/term/GO:0070062
metabolic process	Gene Ontology	GO:0008152	110	1705	0.852390430572	0.965353235957	ENSG00000147614|ENSG00000189366|ENSG00000145536|ENSG00000117598|ENSG00000139155|ENSG00000213759|ENSG00000104899|ENSG00000117600|ENSG00000163623|ENSG00000143194|ENSG00000148773|ENSG00000112559|ENSG00000171004|ENSG00000008196|ENSG00000056291|ENSG00000172901|ENSG00000167759|ENSG00000051341|ENSG00000137251|ENSG00000269067|ENSG00000188620|ENSG00000129173|ENSG00000085999|ENSG00000268104|ENSG00000167434|ENSG00000077498|ENSG00000169862|ENSG00000090402|ENSG00000185674|ENSG00000249853|ENSG00000147889|ENSG00000131747|ENSG00000262406|ENSG00000189120|ENSG00000077009|ENSG00000159387|ENSG00000137203|ENSG00000276966|ENSG00000230257|ENSG00000072571|ENSG00000148795|ENSG00000160957|ENSG00000129654|ENSG00000169855|ENSG00000138778|ENSG00000176887|ENSG00000163914|ENSG00000107159|ENSG00000197360|ENSG00000169297|ENSG00000178597|ENSG00000176406|ENSG00000135903|ENSG00000206073|ENSG00000187772|ENSG00000158406|ENSG00000112379|ENSG00000152377|ENSG00000137273|ENSG00000145721|ENSG00000110148|ENSG00000179142|ENSG00000168078|ENSG00000168779|ENSG00000181092|ENSG00000108813|ENSG00000077522|ENSG00000186895|ENSG00000143006|ENSG00000205277|ENSG00000104938|ENSG00000165973|ENSG00000147485|ENSG00000078098|ENSG00000173702|ENSG00000114270|ENSG00000009709|ENSG00000172789|ENSG00000229676|ENSG00000187957|ENSG00000166396|ENSG00000241186|ENSG00000185686|ENSG00000112742|ENSG00000179772|ENSG00000100206|ENSG00000114204|ENSG00000278677|ENSG00000155897|ENSG00000168427|ENSG00000165462|ENSG00000142619|ENSG00000125816|ENSG00000137558|ENSG00000173894|ENSG00000187715|ENSG00000140945|ENSG00000082196|ENSG00000204140|ENSG00000079393|ENSG00000175329|ENSG00000185915|ENSG00000203740|ENSG00000004848|ENSG00000170516|ENSG00000091651|ENSG00000168907|ENSG00000204505|ENSG00000126752|ENSG00000141314	http://amigo.geneontology.org/amigo/term/GO:0008152
cytokine receptor binding	Gene Ontology	GO:0005126	2	48	0.852446071867	0.965353235957	ENSG00000223802|ENSG00000172458	http://amigo.geneontology.org/amigo/term/GO:0005126
positive regulation of protein serine/threonine kinase activity	Gene Ontology	GO:0071902	2	48	0.852446071867	0.965353235957	ENSG00000116014|ENSG00000181092	http://amigo.geneontology.org/amigo/term/GO:0071902
guanyl-nucleotide exchange factor activity	Gene Ontology	GO:0005085	2	48	0.852446071867	0.965353235957	ENSG00000186895|ENSG00000183454	http://amigo.geneontology.org/amigo/term/GO:0005085
regulation of cellular component movement	Gene Ontology	GO:0051270	6	121	0.853208393724	0.965353235957	ENSG00000154096|ENSG00000006606|ENSG00000181092|ENSG00000131142|ENSG00000263761|ENSG00000075388	http://amigo.geneontology.org/amigo/term/GO:0051270
positive regulation of cytoskeleton organization	Gene Ontology	GO:0051495	1	27	0.853342307803	0.965353235957	ENSG00000128298	http://amigo.geneontology.org/amigo/term/GO:0051495
response to starvation	Gene Ontology	GO:0042594	1	27	0.853342307803	0.965353235957	ENSG00000196289	http://amigo.geneontology.org/amigo/term/GO:0042594
ribosome	Gene Ontology	GO:0005840	1	27	0.853342307803	0.965353235957	ENSG00000165496	http://amigo.geneontology.org/amigo/term/GO:0005840
regulation of peptidyl-tyrosine phosphorylation	Gene Ontology	GO:0050730	1	27	0.853342307803	0.965353235957	ENSG00000181092	http://amigo.geneontology.org/amigo/term/GO:0050730
cellular response to molecule of bacterial origin	Gene Ontology	GO:0071219	1	27	0.853342307803	0.965353235957	ENSG00000147465	http://amigo.geneontology.org/amigo/term/GO:0071219
calcium-mediated signaling	Gene Ontology	GO:0019722	1	27	0.853342307803	0.965353235957	ENSG00000166869	http://amigo.geneontology.org/amigo/term/GO:0019722
regulation of response to DNA damage stimulus	Gene Ontology	GO:2001020	1	27	0.853342307803	0.965353235957	ENSG00000051341	http://amigo.geneontology.org/amigo/term/GO:2001020
ribonucleoprotein complex assembly	Gene Ontology	GO:0022618	1	27	0.853342307803	0.965353235957	ENSG00000165496	http://amigo.geneontology.org/amigo/term/GO:0022618
actin filament bundle organization	Gene Ontology	GO:0061572	1	27	0.853342307803	0.965353235957	ENSG00000116014	http://amigo.geneontology.org/amigo/term/GO:0061572
nucleoplasm	Gene Ontology	GO:0005654	28	475	0.854474411224	0.965929073444	ENSG00000164362|ENSG00000173404|ENSG00000077152|ENSG00000158406|ENSG00000174460|ENSG00000051180|ENSG00000197757|ENSG00000163535|ENSG00000162992|ENSG00000131747|ENSG00000184661|ENSG00000134690|ENSG00000166049|ENSG00000104177|ENSG00000171004|ENSG00000146670|ENSG00000198901|ENSG00000155966|ENSG00000128713|ENSG00000185247|ENSG00000181433|ENSG00000149948|ENSG00000133665|ENSG00000166803|ENSG00000140525|ENSG00000165891|ENSG00000203760|ENSG00000123388	http://amigo.geneontology.org/amigo/term/GO:0005654
adherens junction	Gene Ontology	GO:0005912	4	86	0.854787913086	0.965929073444	ENSG00000154096|ENSG00000086991|ENSG00000077522|ENSG00000101311	http://amigo.geneontology.org/amigo/term/GO:0005912
drug metabolic process	Gene Ontology	GO:0017144	4	86	0.854787913086	0.965929073444	ENSG00000147465|ENSG00000007350|ENSG00000183454|ENSG00000132692	http://amigo.geneontology.org/amigo/term/GO:0017144
positive regulation of programmed cell death	Gene Ontology	GO:0043068	5	104	0.855610995462	0.966506177422	ENSG00000006659|ENSG00000135116|ENSG00000213886|ENSG00000174697|ENSG00000069482	http://amigo.geneontology.org/amigo/term/GO:0043068
generation of precursor metabolites and energy	Gene Ontology	GO:0006091	3	68	0.857419670391	0.968195788391	ENSG00000187581|ENSG00000154415|ENSG00000181092	http://amigo.geneontology.org/amigo/term/GO:0006091
protein localization	Gene Ontology	GO:0008104	21	367	0.858653446864	0.969235229696	ENSG00000198216|ENSG00000121621|ENSG00000006071|ENSG00000176406|ENSG00000168539|ENSG00000070729|ENSG00000174697|ENSG00000111262|ENSG00000138180|ENSG00000163618|ENSG00000008300|ENSG00000174599|ENSG00000184160|ENSG00000087586|ENSG00000147262|ENSG00000118432|ENSG00000170312|ENSG00000177602|ENSG00000065609|ENSG00000112164|ENSG00000162992	http://amigo.geneontology.org/amigo/term/GO:0008104
response to acid chemical	Gene Ontology	GO:0001101	2	49	0.860081758241	0.969761808167	ENSG00000075891|ENSG00000162670	http://amigo.geneontology.org/amigo/term/GO:0001101
lysosomal membrane	Gene Ontology	GO:0005765	2	49	0.860081758241	0.969761808167	ENSG00000013293|ENSG00000115194	http://amigo.geneontology.org/amigo/term/GO:0005765
organonitrogen compound biosynthetic process	Gene Ontology	GO:1901566	17	304	0.860290584365	0.969761808167	ENSG00000280969|ENSG00000188613|ENSG00000138653|ENSG00000123999|ENSG00000169550|ENSG00000175426|ENSG00000147246|ENSG00000171004|ENSG00000132692|ENSG00000189366|ENSG00000135702|ENSG00000180772|ENSG00000136231|ENSG00000205277|ENSG00000119915|ENSG00000138798|ENSG00000077009	http://amigo.geneontology.org/amigo/term/GO:1901566
amide transport	Gene Ontology	GO:0042886	16	288	0.860373679192	0.969761808167	ENSG00000164418|ENSG00000166869|ENSG00000143595|ENSG00000162009|ENSG00000104938|ENSG00000115263|ENSG00000225697|ENSG00000163618|ENSG00000184160|ENSG00000175793|ENSG00000174672|ENSG00000176406|ENSG00000103888|ENSG00000164756|ENSG00000167332|ENSG00000169760	http://amigo.geneontology.org/amigo/term/GO:0042886
regulation of cytokine production	Gene Ontology	GO:0001817	5	105	0.860929015024	0.969968637504	ENSG00000136231|ENSG00000166396|ENSG00000174697|ENSG00000129654|ENSG00000183763	http://amigo.geneontology.org/amigo/term/GO:0001817
positive regulation of hemopoiesis	Gene Ontology	GO:1903708	1	28	0.863065177456	0.969968637504	ENSG00000088992	http://amigo.geneontology.org/amigo/term/GO:1903708
protein binding, bridging	Gene Ontology	GO:0030674	1	28	0.863065177456	0.969968637504	ENSG00000008735	http://amigo.geneontology.org/amigo/term/GO:0030674
interaction with host	Gene Ontology	GO:0051701	1	28	0.863065177456	0.969968637504	ENSG00000142748	http://amigo.geneontology.org/amigo/term/GO:0051701
regulation of intrinsic apoptotic signaling pathway	Gene Ontology	GO:2001242	1	28	0.863065177456	0.969968637504	ENSG00000115263	http://amigo.geneontology.org/amigo/term/GO:2001242
antigen processing and presentation of exogenous antigen	Gene Ontology	GO:0019884	1	28	0.863065177456	0.969968637504	ENSG00000137807	http://amigo.geneontology.org/amigo/term/GO:0019884
sarcomere	Gene Ontology	GO:0030017	1	28	0.863065177456	0.969968637504	ENSG00000133454	http://amigo.geneontology.org/amigo/term/GO:0030017
purine nucleotide biosynthetic process	Gene Ontology	GO:0006164	1	28	0.863065177456	0.969968637504	ENSG00000070019	http://amigo.geneontology.org/amigo/term/GO:0006164
protein-containing complex disassembly	Gene Ontology	GO:0032984	2	50	0.867353949448	0.97380471566	ENSG00000145721|ENSG00000163554	http://amigo.geneontology.org/amigo/term/GO:0032984
positive regulation of response to biotic stimulus	Gene Ontology	GO:0002833	2	50	0.867353949448	0.97380471566	ENSG00000096088|ENSG00000154611	http://amigo.geneontology.org/amigo/term/GO:0002833
ATP binding	Gene Ontology	GO:0005524	13	242	0.869038047092	0.97380471566	ENSG00000094804|ENSG00000006071|ENSG00000077935|ENSG00000133454|ENSG00000051180|ENSG00000187848|ENSG00000186871|ENSG00000197299|ENSG00000196584|ENSG00000077152|ENSG00000085840|ENSG00000155980|ENSG00000157064	http://amigo.geneontology.org/amigo/term/GO:0005524
viral process	Gene Ontology	GO:0016032	5	107	0.871072650902	0.97380471566	ENSG00000169679|ENSG00000149948|ENSG00000249853|ENSG00000057149|ENSG00000115163	http://amigo.geneontology.org/amigo/term/GO:0016032
response to bacterium	Gene Ontology	GO:0009617	4	89	0.871655161697	0.97380471566	ENSG00000100739|ENSG00000133710|ENSG00000186458|ENSG00000126550	http://amigo.geneontology.org/amigo/term/GO:0009617
autophagy	Gene Ontology	GO:0006914	4	89	0.871655161697	0.97380471566	ENSG00000132563|ENSG00000177182|ENSG00000145721|ENSG00000170950	http://amigo.geneontology.org/amigo/term/GO:0006914
enzyme activator activity	Gene Ontology	GO:0008047	4	89	0.871655161697	0.97380471566	ENSG00000242173|ENSG00000183856|ENSG00000087250|ENSG00000204140	http://amigo.geneontology.org/amigo/term/GO:0008047
glycosaminoglycan binding	Gene Ontology	GO:0005539	1	29	0.872143783806	0.97380471566	ENSG00000101144	http://amigo.geneontology.org/amigo/term/GO:0005539
positive regulation of mitophagy	Gene Ontology	GO:1901526	1	29	0.872143783806	0.97380471566	ENSG00000106483	http://amigo.geneontology.org/amigo/term/GO:1901526
fertilization	Gene Ontology	GO:0009566	1	29	0.872143783806	0.97380471566	ENSG00000128709	http://amigo.geneontology.org/amigo/term/GO:0009566
regulation of myeloid cell differentiation	Gene Ontology	GO:0045637	1	29	0.872143783806	0.97380471566	ENSG00000066405	http://amigo.geneontology.org/amigo/term/GO:0045637
positive regulation of peptide secretion	Gene Ontology	GO:0002793	1	29	0.872143783806	0.97380471566	ENSG00000179593	http://amigo.geneontology.org/amigo/term/GO:0002793
membrane fusion	Gene Ontology	GO:0061025	1	29	0.872143783806	0.97380471566	ENSG00000149043	http://amigo.geneontology.org/amigo/term/GO:0061025
cytoplasmic region	Gene Ontology	GO:0099568	1	29	0.872143783806	0.97380471566	ENSG00000164418	http://amigo.geneontology.org/amigo/term/GO:0099568
nuclear transcription factor complex	Gene Ontology	GO:0044798	1	29	0.872143783806	0.97380471566	ENSG00000101412	http://amigo.geneontology.org/amigo/term/GO:0044798
mammary gland development	Gene Ontology	GO:0030879	1	29	0.872143783806	0.97380471566	ENSG00000171243	http://amigo.geneontology.org/amigo/term/GO:0030879
positive regulation of I-kappaB kinase/NF-kappaB signaling	Gene Ontology	GO:0043123	1	29	0.872143783806	0.97380471566	ENSG00000213886	http://amigo.geneontology.org/amigo/term/GO:0043123
regulation of signal transduction by p53 class mediator	Gene Ontology	GO:1901796	1	29	0.872143783806	0.97380471566	ENSG00000174371	http://amigo.geneontology.org/amigo/term/GO:1901796
response to virus	Gene Ontology	GO:0009615	2	51	0.874277269031	0.975482823794	ENSG00000132563|ENSG00000114646	http://amigo.geneontology.org/amigo/term/GO:0009615
cell leading edge	Gene Ontology	GO:0031252	2	51	0.874277269031	0.975482823794	ENSG00000113763|ENSG00000113327	http://amigo.geneontology.org/amigo/term/GO:0031252
nucleolus	Gene Ontology	GO:0005730	7	143	0.874945621045	0.9755249555	ENSG00000183304|ENSG00000186193|ENSG00000116132|ENSG00000278023|ENSG00000154920|ENSG00000197299|ENSG00000085840	http://amigo.geneontology.org/amigo/term/GO:0005730
positive regulation of immune system process	Gene Ontology	GO:0002684	7	143	0.874945621045	0.9755249555	ENSG00000113296|ENSG00000160339|ENSG00000158270|ENSG00000138795|ENSG00000115353|ENSG00000187908|ENSG00000125999	http://amigo.geneontology.org/amigo/term/GO:0002684
proteasome-mediated ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0043161	3	71	0.875817749208	0.976145574946	ENSG00000170312|ENSG00000087586|ENSG00000118193	http://amigo.geneontology.org/amigo/term/GO:0043161
